fips,state,county,pct_laccess_pop10,pct_laccess_lowi10,pct_laccess_hhnv10,pct_laccess_child10,pct_laccess_seniors10,pct_diabetes18,class
30109,MT,Wibaux,52.47443477,16.01589379,1.79948589,11.67835639,11.46451286,7.8,0.0
30111,MT,Yellowstone,26.55557611,6.638939889,0.952528974,6.628591145,3.676410469,7.2,0.0
31001,NE,Adams,24.40045626,7.731762478,1.295451949,5.618044193,5.306762116,9.2,1.0
31003,NE,Antelope,41.28488259,15.74702989,2.578615941,9.382542256,9.221952089,8.2,0.0
31005,NE,Arthur,100.000001,36.38497676,0.0,27.17391327,20.43478284,6.8,0.0
31007,NE,Banner,100.0000009,43.61111144,7.187500032,22.31884083,19.71014512,7.6,0.0
31009,NE,Blaine,99.99999966,42.48608555,0.0,24.47698751,19.87447695,7.0,0.0
31011,NE,Boone,28.83392573,8.881755017,1.7265364,6.844807094,5.603139662,7.2,0.0
31013,NE,Box Butte,33.08949583,11.57464936,1.468944721,8.551497821,4.216746691,9.5,1.0
31015,NE,Boyd,100.0000001,40.19646846,2.62583312,21.48642211,26.53644602,7.0,0.0
31017,NE,Brown,10.08354662,5.580770313,2.780320778,1.868752802,2.165073051,7.2,0.0
31019,NE,Buffalo,31.71195913,10.89956588,2.191290875,8.212371708,4.148056619,8.8,1.0
31021,NE,Burt,44.05870849,14.57999173,3.430206055,9.512453623,10.86515668,7.0,0.0
31023,NE,Butler,16.08617307,4.579939286,0.5511504121,3.662963406,3.200417841,8.5,0.0
31025,NE,Cass,27.94406464,5.81467167,1.738678178,7.168437147,4.442441702,8.5,0.0
31027,NE,Cedar,40.17390847,13.3700007,1.550409761,9.811199446,8.243744701,6.1,0.0
31029,NE,Chase,29.70483172,10.72737886,0.1719520977,6.490286372,7.356967046,6.1,0.0
31031,NE,Cherry,39.14379053,13.24903054,2.722068061,9.283144636,7.473639491,6.0,0.0
31033,NE,Cheyenne,18.92452848,4.845407957,0.4287787402,4.099449208,3.446778085,8.2,0.0
31035,NE,Clay,46.35205617,14.52513021,1.93395868,11.82234411,7.27066586,7.2,0.0
31037,NE,Colfax,26.85212623,6.39469462,1.2841558,6.156217736,5.764749011,7.1,0.0
31039,NE,Cuming,32.88644729,9.547939746,1.572311528,8.053546952,6.550659427,6.2,0.0
31041,NE,Custer,51.65351417,18.19368531,1.641600978,11.73598869,11.24654631,8.1,0.0
31043,NE,Dakota,19.28574779,6.077744907,1.732377588,5.521183333,2.454114748,10.4,1.0
31045,NE,Dawes,22.96587459,8.851651929,1.660186352,4.128613293,5.984125689,6.7,0.0
31047,NE,Dawson,36.33197745,14.70426706,2.792791156,10.70321626,4.596646722,10.6,1.0
31049,NE,Deuel,26.81713606,7.40945923,0.9692581915,4.76207601,6.280322573,7.6,0.0
31051,NE,Dixon,41.63346262,12.87047413,4.02366392,11.01827844,7.041643541,7.2,0.0
31053,NE,Dodge,26.74341729,8.333273297,1.003996959,6.619828782,4.985904993,8.2,0.0
31055,NE,Douglas,14.35491205,3.544132732,1.008552613,3.881959149,1.710132919,9.5,1.0
31057,NE,Dundy,33.26264259,10.95551224,0.3787730192,6.772130384,7.323695654,6.2,0.0
31059,NE,Fillmore,23.93482574,8.142807289,1.541611196,5.670150025,5.005958482,8.7,0.0
31061,NE,Franklin,48.01715446,19.13423237,1.674679078,10.05394545,10.25738792,7.8,0.0
31063,NE,Frontier,100.0000002,37.98855678,2.677235539,21.55297533,18.97677799,6.5,0.0
31065,NE,Furnas,47.214542,19.72314733,2.688270889,10.49656656,11.62176302,7.7,0.0
31067,NE,Gage,29.21238514,6.257765603,1.553732528,7.127305002,5.251605725,9.0,1.0
31069,NE,Garden,99.86106465,43.94587796,1.403741275,18.55853761,27.2116982,7.1,0.0
31071,NE,Garfield,10.19898224,1.360839809,0.2764259117,1.992590855,2.693866579,7.2,0.0
31073,NE,Gosper,63.51753553,20.03583466,1.38115248,15.55501951,14.05899433,7.1,0.0
31075,NE,Grant,99.99999965,39.69465626,3.754266198,18.72964159,19.38110739,6.5,0.0
31077,NE,Greeley,61.96810228,23.6498409,3.920266433,14.57962891,14.45725669,7.8,0.0
31079,NE,Hall,20.98291134,5.196218119,0.928333938,5.664955655,2.964811368,9.7,1.0
31081,NE,Hamilton,6.439731381,0.9448608759,0.1979551894,1.71138843,0.9792040993,9.0,1.0
31083,NE,Harlan,6.973994419,1.882464144,1.412960983,1.374895793,1.204703561,7.5,0.0
31085,NE,Hayes,100.0000004,32.58536582,2.27272731,23.06101342,19.7518097,7.3,0.0
31087,NE,Hitchcock,87.33452756,36.13591738,3.651512542,18.71157748,19.94671537,9.4,1.0
31089,NE,Holt,25.54930318,8.131693941,1.709364605,5.414295126,5.485442597,7.8,0.0
31091,NE,Hooker,99.99999954,49.26470579,0.0,21.33152169,26.22282615,6.8,0.0
31093,NE,Howard,20.50816253,5.872434015,0.7054456936,4.858570601,3.671439243,8.4,0.0
31095,NE,Jefferson,23.81214562,5.45142576,0.4108711695,5.117539064,4.573314834,7.8,0.0
31097,NE,Johnson,25.96147105,6.273944629,3.033647545,6.419786024,4.732057588,7.3,0.0
31099,NE,Kearney,11.3333232,2.931987169,1.603408885,2.847389085,1.995324727,7.2,0.0
31101,NE,Keith,22.02674587,6.647166401,0.8654895302,4.227541137,4.740750052,6.7,0.0
31103,NE,Keya Paha,99.88410638,48.59226788,3.757225399,21.72330105,25.56168147,7.4,0.0
31105,NE,Kimball,7.513269807,2.412009122,1.486805369,1.449691143,1.345397744,7.3,0.0
31107,NE,Knox,75.11342449,28.81933529,4.271262722,18.42177808,16.62230137,8.0,0.0
31109,NE,Lancaster,13.41045551,3.169012472,0.3595740961,3.575042137,1.19901582,8.0,0.0
31111,NE,Lincoln,22.6938189,7.425655076,1.10666318,5.969412203,3.371902595,9.8,1.0
31113,NE,Logan,99.99999978,26.09970648,4.06249998,25.16382687,18.21756214,7.0,0.0
31115,NE,Loup,80.12315556,37.0963902,0.0,19.16919846,15.66867554,8.4,0.0
31117,NE,McPherson,100.000001,25.31120333,7.352941259,28.01484255,17.99628947,8.2,0.0
31119,NE,Madison,31.35446744,8.941759235,1.606540699,7.67202529,4.592765635,6.6,0.0
31121,NE,Merrick,39.21565447,12.52763532,1.695436685,9.598168807,7.450591412,10.7,1.0
31123,NE,Morrill,50.36380767,19.87655742,1.814881864,12.06734728,9.330326283,9.8,1.0
31125,NE,Nance,93.39300935,28.14155345,5.040266578,21.92171839,18.13418695,8.2,0.0
31127,NE,Nemaha,10.34667226,3.867965824,3.745974433,1.891597375,3.208282432,9.0,1.0
31129,NE,Nuckolls,36.19411271,16.46862873,0.878412396,7.965758829,8.216322311,6.9,0.0
31131,NE,Otoe,13.57778258,3.632691312,1.062514695,3.463287581,1.834408498,9.1,1.0
31133,NE,Pawnee,18.14699985,6.18852551,2.324947745,4.090104152,3.988217245,7.7,0.0
31135,NE,Perkins,99.25582781,22.53992494,5.313311526,24.65392086,20.03493239,6.2,0.0
31137,NE,Phelps,18.98348623,5.044428982,1.073061669,5.005106526,3.408751942,7.6,0.0
31139,NE,Pierce,80.35626425,25.00568724,3.042455701,20.84569495,14.75672171,8.7,0.0
31141,NE,Platte,17.11959029,4.320439344,0.7269562228,4.492087253,2.541438963,8.4,0.0
31143,NE,Polk,90.14168202,25.85041731,2.238822811,22.73532849,18.28175499,6.8,0.0
31145,NE,Red Willow,51.99821603,15.28512295,1.156393922,11.91068371,9.805847296,7.5,0.0
31147,NE,Richardson,27.37553243,7.451557883,1.105535175,5.226135646,6.672393045,7.1,0.0
31149,NE,Rock,28.02030416,10.71269953,0.7707366299,5.669819972,5.37420806,7.5,0.0
31151,NE,Saline,26.51049226,7.289409218,1.076844188,6.057329955,5.115194591,9.6,1.0
31153,NE,Sarpy,30.12147018,5.676100232,0.8582334456,8.905953648,2.242944103,8.5,0.0
31155,NE,Saunders,14.24707722,3.36182242,1.449958525,3.682966869,2.108398418,8.7,0.0
31157,NE,Scotts Bluff,31.04962359,9.922162792,2.764239066,7.693753486,5.320265322,10.8,1.0
31159,NE,Seward,19.78206959,4.013214818,1.395280946,5.0453645,3.624131739,6.8,0.0
31161,NE,Sheridan,32.40700766,16.20244505,1.241609439,6.674653727,7.60586896,9.0,1.0
31163,NE,Sherman,36.91485194,15.19885495,2.162247517,9.216342231,7.833298387,7.3,0.0
31165,NE,Sioux,65.46975694,24.47831064,1.566714665,13.35845392,16.37325853,6.4,0.0
31167,NE,Stanton,67.64695731,24.28544286,2.740981275,18.13509549,10.99842744,7.8,0.0
31169,NE,Thayer,25.1556942,8.814482943,1.912535511,5.208944816,6.275479284,7.2,0.0
31171,NE,Thomas,100.0000002,23.01587301,0.0,22.8748068,20.86553327,7.5,0.0
31173,NE,Thurston,25.52140428,6.766687668,7.586080148,5.714872159,5.67336642,13.6,1.0
31175,NE,Valley,23.56082019,9.402277561,3.064697196,5.011122547,6.165408756,7.1,0.0
31177,NE,Washington,3.228795345,0.6161176349,1.433205156,0.6229013472,0.3752923192,7.6,0.0
31179,NE,Wayne,7.418197221,2.078914157,0.5948178483,1.938756018,0.981531795,7.8,0.0
31181,NE,Webster,99.99999984,41.5525195,5.226288265,22.5865687,23.66211957,7.5,0.0
31183,NE,Wheeler,99.99999974,43.27563224,0.8928570949,24.57212692,18.94865531,7.5,0.0
31185,NE,York,26.12195044,6.64262685,1.097270988,6.048213719,6.188937395,9.0,1.0
32001,NV,Churchill,27.70381615,7.031349455,2.03506293,6.920054244,4.188232034,9.1,1.0
32003,NV,Clark,8.48037527,2.027998315,0.5551349494,2.084776665,1.016659792,8.7,0.0
32005,NV,Douglas,53.48200956,12.07741345,1.837627578,11.72016845,9.58229394,10.0,1.0
32007,NV,Elko,22.73155615,5.5610834,1.259806114,6.632483253,2.156497021,6.3,0.0
32009,NV,Esmeralda,97.19029367,29.00307033,13.84151206,16.34738183,25.15964231,8.0,0.0
32011,NV,Eureka,98.31046432,24.90981984,2.229067411,23.81184675,12.7679182,6.9,0.0
32013,NV,Humboldt,30.53740154,8.828014539,2.120788828,8.093058691,3.382204934,7.3,0.0
32015,NV,Lander,15.36296752,4.268998485,0.5473588303,3.592032137,2.583462685,7.9,0.0
32017,NV,Lincoln,100.0000002,34.59908229,4.686312573,26.88493921,18.11038354,7.7,0.0
32019,NV,Lyon,41.37860905,12.42282619,2.195353847,10.2476111,6.197368948,7.9,0.0
32021,NV,Mineral,37.55684256,15.71487166,3.449112537,7.216465532,7.921418368,8.5,0.0
32023,NV,Nye,43.83573231,19.4021456,4.120101795,8.919829964,10.54568359,9.7,1.0
32027,NV,Pershing,15.83130644,3.486797244,2.209940088,3.284166321,3.522425787,10.2,1.0
32029,NV,Storey,5.688329747,1.16714778,3.977992348,1.214143353,1.333038646,6.7,0.0
32031,NV,Washoe,20.49287962,5.227034782,0.9130522793,4.902085999,2.396352855,7.2,0.0
32033,NV,White Pine,46.18870453,14.26253724,2.80086134,8.41484087,6.460465588,7.0,0.0
32510,NV,Carson City,15.95861129,3.004404427,0.4418038537,2.769805935,3.027651939,9.3,1.0
33001,NH,Belknap,16.68431125,4.098503862,2.790030022,3.046983923,3.758950808,7.7,0.0
33003,NH,Carroll,0.5777354031,0.1769097264,3.022846147,0.110517045,0.1210799997,8.0,0.0
33005,NH,Cheshire,14.38682357,3.100641833,2.789255967,2.966916561,2.465888738,8.0,0.0
33007,NH,Coos,14.84181068,3.704809568,3.127232533,2.711349911,2.777387712,10.0,1.0
33009,NH,Grafton,12.91472703,3.593543476,2.821502542,1.879794622,1.74148385,6.1,0.0
33011,NH,Hillsborough,28.61483522,3.439160371,1.422045846,6.86560562,3.416792927,8.5,0.0
33013,NH,Merrimack,21.222706,5.169265416,2.743730126,4.724136014,3.264157404,7.7,0.0
33015,NH,Rockingham,39.53274266,5.316731414,1.726589152,9.198385395,4.965924511,7.3,0.0
33017,NH,Strafford,23.52785814,5.409876359,3.189283935,5.199825776,3.204821596,9.7,1.0
33019,NH,Sullivan,13.80815195,4.584594201,3.231836982,3.234907107,2.306144506,7.8,0.0
34001,NJ,Atlantic,36.28256937,10.58433813,6.974444253,8.676784676,4.994201721,10.6,1.0
34003,NJ,Bergen,11.87148828,1.064077642,0.338235095,2.876813576,1.934960989,7.5,0.0
34005,NJ,Burlington,37.72946951,4.324556858,1.629576339,8.835971747,4.89292998,10.1,1.0
34007,NJ,Camden,27.49415442,4.957837378,1.708516265,6.615581601,3.670681199,11.6,1.0
34009,NJ,Cape May,35.81930588,9.043284416,3.512195468,6.723288101,8.406506945,8.5,0.0
34011,NJ,Cumberland,30.02173065,9.230988341,3.678444708,6.648921391,3.543315898,10.7,1.0
34013,NJ,Essex,8.756717609,0.9747761007,0.4722993531,2.128583382,1.446957328,10.5,1.0
34015,NJ,Gloucester,43.82527169,8.002482844,2.97063051,10.85439407,5.271671602,9.5,1.0
34017,NJ,Hudson,0.336584831,0.04360393073,0.03655588442,0.06178174828,0.03578842827,8.8,1.0
34019,NJ,Hunterdon,21.99062602,2.142683121,1.926651741,5.677145953,2.238336601,5.7,0.0
34021,NJ,Mercer,28.00960884,3.124379044,1.69394459,5.812590869,3.556490119,9.3,1.0
34023,NJ,Middlesex,28.8848963,3.60804942,1.588989782,6.638461328,3.794871534,10.3,1.0
34025,NJ,Monmouth,34.43039405,4.340821805,2.187397704,8.541078389,4.425611362,7.1,0.0
34027,NJ,Morris,38.36953965,3.228959195,1.694690518,9.383666067,5.580387691,6.3,0.0
34029,NJ,Ocean,48.80902727,10.2705717,3.236452302,10.56617128,11.68540632,8.4,0.0
34031,NJ,Passaic,13.45583703,1.63061331,0.5980037605,2.825266261,2.02053587,8.8,1.0
34033,NJ,Salem,13.06454186,2.622724099,2.26234106,2.773516331,2.318057438,12.8,1.0
34035,NJ,Somerset,41.21619036,2.991795035,1.756855836,10.99613878,5.208070785,6.4,0.0
34037,NJ,Sussex,35.83418739,4.019522462,1.926642696,8.773947293,3.93796357,7.8,0.0
34039,NJ,Union,12.250862,1.287552641,0.6272233969,3.081313637,1.930457484,7.4,0.0
34041,NJ,Warren,30.09238561,5.147106114,2.194136007,6.959026518,3.934827948,8.0,0.0
35001,NM,Bernalillo,20.54405504,6.161397121,0.6687664217,5.410316833,2.223896987,7.4,0.0
35003,NM,Catron,100.0000006,44.68493368,1.342809603,15.83892622,27.94630886,6.6,0.0
35005,NM,Chaves,26.89906007,13.17713875,1.079505846,8.223685764,3.110417698,9.8,1.0
35006,NM,Cibola,33.17834198,19.01682667,6.002224428,8.898192922,4.49790867,12.5,1.0
35007,NM,Colfax,51.24918883,21.26511804,4.059053166,10.37572485,10.39897231,8.0,0.0
35009,NM,Curry,34.60579575,15.14855494,2.170790203,10.76392851,3.493104672,9.9,1.0
35011,NM,De Baca,100.0000002,49.15503183,2.386165049,22.30464888,22.89812064,7.3,0.0
35013,NM,Do��a Ana,42.16808843,20.92493112,2.88457848,11.63825795,5.26785601,9.4,1.0
35015,NM,Eddy,36.40761938,13.06065495,1.599104905,9.484906225,5.621652956,11.4,1.0
35017,NM,Grant,34.15302725,15.17857601,1.816781445,7.352575929,7.60108665,7.5,0.0
35019,NM,Guadalupe,38.40646562,21.71189957,1.621611958,6.821598083,6.118689433,7.1,0.0
35021,NM,Harding,99.99999984,30.43478233,3.42679129,13.2374101,29.20863295,6.9,0.0
35023,NM,Hidalgo,30.87691986,12.41549094,2.196503088,7.920505954,4.640849178,7.0,0.0
35025,NM,Lea,15.04721102,6.717282578,0.9642841771,4.136929069,1.69899793,11.1,1.0
35027,NM,Lincoln,39.55522875,15.76157047,2.115801783,8.005255249,7.880392312,6.2,0.0
35028,NM,Los Alamos,40.43168357,2.883003829,1.103294945,10.48851388,5.215409948,6.1,0.0
35029,NM,Luna,29.00214175,17.88701125,3.336447639,7.304241246,6.304411392,9.6,1.0
35031,NM,McKinley,54.86788548,33.38128055,10.46825933,17.31961255,5.103016284,15.9,1.0
35033,NM,Mora,32.78409959,15.14627819,4.886021523,6.72047989,6.796376364,9.5,1.0
35035,NM,Otero,46.57680081,19.83130975,2.542575427,11.82800449,7.425260499,9.1,1.0
35037,NM,Quay,31.11297718,12.62897108,1.701570837,5.892606332,7.541643437,7.4,0.0
35039,NM,Rio Arriba,53.11696693,22.54861075,4.427719975,11.9988229,8.285609305,9.4,1.0
35041,NM,Roosevelt,22.98385674,10.11820796,0.7126934723,6.35127876,3.308218282,7.9,0.0
35043,NM,Sandoval,43.9271245,13.57194182,1.900456985,12.14311844,4.718447703,11.5,1.0
35045,NM,San Juan,31.00318052,13.56047203,3.009922611,9.086600217,3.450922483,10.5,1.0
35047,NM,San Miguel,31.34176234,15.73061553,2.574932416,6.904715167,5.223072265,8.0,0.0
35049,NM,Santa Fe,31.95644938,10.48133888,1.35098943,7.752102216,4.04541163,5.8,0.0
35051,NM,Sierra,44.23660609,20.64515369,3.122071771,7.511901589,13.65907003,7.6,0.0
35053,NM,Socorro,33.78836938,17.46934455,2.794686704,8.648722822,5.257793656,8.8,1.0
35055,NM,Taos,44.71160563,21.06841067,3.621469809,9.704660433,7.973629435,6.1,0.0
35057,NM,Torrance,23.74965523,10.51873641,4.110049732,5.032785043,4.460976745,9.3,1.0
35059,NM,Union,26.8103112,13.54852624,1.558892488,5.858666147,5.636520882,7.3,0.0
35061,NM,Valencia,45.5902012,18.74746356,2.747186835,11.98497348,6.048117994,9.6,1.0
36001,NY,Albany,27.49933488,4.955115245,2.553163415,5.681021841,4.242804002,8.3,0.0
36003,NY,Allegany,7.809623507,2.86158357,4.712893939,0.6691327552,0.5934754064,9.4,1.0
36005,NY,Bronx,0.8996904992,0.06112277835,0.1053068805,0.08315121569,0.07436532104,12.8,1.0
36007,NY,Broome,20.184039,4.763600898,2.235652112,3.508125147,3.192640462,8.8,1.0
36009,NY,Cattaraugus,4.951440166,1.967905457,3.405295453,1.150326632,0.8338675217,11.6,1.0
36011,NY,Cayuga,7.513545482,1.776917967,2.500139778,1.602592011,1.414874314,9.0,1.0
36013,NY,Chautauqua,11.51454059,4.146412811,2.543508198,2.301192,2.014286612,9.8,1.0
36015,NY,Chemung,23.67277517,6.026784232,2.718126035,4.772636941,3.924757493,10.4,1.0
36017,NY,Chenango,1.596883039,0.5051242082,2.900119531,0.340876557,0.4105969709,10.3,1.0
36019,NY,Clinton,23.68121767,7.844013325,4.391367556,4.405952682,2.79187818,9.5,1.0
36021,NY,Columbia,15.00346144,4.639234151,3.961478508,3.233868224,2.336119859,7.3,0.0
36023,NY,Cortland,9.807230854,2.525693893,2.008294405,2.409738467,1.446240467,9.2,1.0
36025,NY,Delaware,2.839653518,0.9179782166,3.720821094,0.5622428745,0.6075351474,8.2,0.0
36027,NY,Dutchess,35.79555533,5.859435387,3.049556372,7.669955763,4.757392773,8.3,0.0
36029,NY,Erie,25.9024977,5.88816534,2.316203295,5.508565018,4.327711156,9.7,1.0
36031,NY,Essex,9.861410777,1.995570436,3.699361009,1.410138205,1.217298786,8.0,0.0
36033,NY,Franklin,17.39374336,6.691460623,5.111716671,2.16321779,1.718543572,11.4,1.0
36035,NY,Fulton,9.832280092,3.198145536,2.055267085,2.082140331,2.006217661,11.1,1.0
36037,NY,Genesee,5.111059457,1.575083719,1.951825897,1.204831118,0.866297825,10.5,1.0
36039,NY,Greene,12.79743203,3.631190556,5.429297721,2.636242643,2.407953081,8.8,1.0
36041,NY,Hamilton,27.50400435,6.323271066,2.798644633,4.018460128,6.562374448,8.5,0.0
36043,NY,Herkimer,12.69377501,4.403527983,2.821247721,2.707101746,2.34982511,8.0,0.0
36045,NY,Jefferson,14.51110933,5.191471937,2.925404219,4.223874469,1.206666503,10.1,1.0
36047,NY,Kings,0.01570027113,0.003097074215,0.003213955099,0.003338970412,0.00186302731,9.4,1.0
36049,NY,Lewis,14.64675345,5.651724855,4.641898966,3.146919006,2.532358158,11.0,1.0
36051,NY,Livingston,17.0262519,8.802515877,2.51093694,2.311537246,1.713806267,9.4,1.0
36053,NY,Madison,14.56051942,4.829806359,3.765670482,3.416816365,2.314763812,8.4,0.0
36055,NY,Monroe,33.84183596,6.927337528,2.08282793,7.438311912,4.747291108,7.9,0.0
36057,NY,Montgomery,44.039972,18.60701718,9.12601928,10.97487615,6.693813972,10.4,1.0
36059,NY,Nassau,5.592514246,0.4306064797,0.1869181858,1.295768833,0.9090155424,7.3,0.0
36061,NY,New York,0.0001261135034,0.0,0.0,0.0,0.0,6.6,0.0
36063,NY,Niagara,22.30174042,5.272293762,2.343712228,4.692417222,3.685580296,10.8,1.0
36065,NY,Oneida,19.6128402,5.605244047,3.192309944,4.082162572,3.45410422,11.5,1.0
36067,NY,Onondaga,26.1687688,5.481793576,2.335035744,6.295662501,3.836097219,9.2,1.0
36069,NY,Ontario,13.83369337,2.899159407,2.148078631,3.45390198,2.083118937,7.9,0.0
36071,NY,Orange,27.66420126,4.46545032,2.524144496,6.433573222,3.366784326,8.5,0.0
36073,NY,Orleans,16.23364008,5.996350931,3.833311647,3.695112523,2.796470231,11.9,1.0
36075,NY,Oswego,7.979012831,2.510994072,2.35232336,1.905904274,1.09912139,8.6,0.0
36077,NY,Otsego,20.45768936,9.611708916,4.665708719,2.750045342,2.603030009,7.0,0.0
36079,NY,Putnam,39.22229932,5.430006093,1.775332767,9.327636878,4.704335773,6.5,0.0
36081,NY,Queens,0.3340180988,0.03506820619,0.04230871434,0.08044554672,0.05547178792,10.6,1.0
36083,NY,Rensselaer,23.47040691,5.395427623,2.665232356,5.014011351,3.330454581,8.8,1.0
36085,NY,Richmond,4.893706058,1.239604829,0.9795819306,1.07811105,0.605632819,9.8,1.0
36087,NY,Rockland,29.74246042,4.924780287,1.892549776,7.375190424,4.528462162,7.6,0.0
36089,NY,St. Lawrence,14.27737264,6.129766242,3.555213384,3.220153829,2.189235773,7.5,0.0
36091,NY,Saratoga,29.48450894,3.877771857,1.797974748,7.295655011,3.675015882,9.3,1.0
36093,NY,Schenectady,35.95490558,9.605533143,4.863894665,8.364003374,4.920048263,8.7,0.0
36095,NY,Schoharie,12.01139661,2.936011867,3.71562296,1.812669084,1.306439888,9.7,1.0
36097,NY,Schuyler,6.659602693,2.072573291,5.363058502,1.320726976,1.48152686,9.7,1.0
36099,NY,Seneca,4.649992899,1.585053494,2.812371518,0.8437687188,0.8001104793,9.6,1.0
36101,NY,Steuben,11.46519071,4.208442261,3.622120207,2.64887039,2.105652826,10.7,1.0
36103,NY,Suffolk,30.37116045,4.217107109,1.367125221,7.361359532,4.150031959,8.3,0.0
36105,NY,Sullivan,13.97640005,6.334843644,7.000408118,3.954956098,1.590638606,9.4,1.0
36107,NY,Tioga,14.80034112,2.624277801,2.801569166,3.381224082,2.593575735,9.3,1.0
36109,NY,Tompkins,17.59564996,5.827361312,3.685232892,2.143924788,1.434313587,6.5,0.0
36111,NY,Ulster,25.64297624,6.014051727,4.326701138,5.577080541,4.198015733,7.9,0.0
36113,NY,Warren,17.26497357,4.245128655,2.085341141,4.102013474,2.303886615,7.5,0.0
36115,NY,Washington,12.16735716,3.977819645,4.046264798,2.681032404,2.026937614,10.1,1.0
36117,NY,Wayne,14.71422556,3.418355869,3.218579348,3.968619921,1.761215503,10.8,1.0
36119,NY,Westchester,14.96450718,1.269077813,0.6359555841,3.953052028,2.196667195,7.2,0.0
36121,NY,Wyoming,18.71951717,4.834809521,2.819565762,2.247439245,1.55983377,9.9,1.0
36123,NY,Yates,2.237780056,0.4804703491,6.127249153,0.2348548818,0.3317993968,10.6,1.0
37001,NC,Alamance,26.99146727,11.3023869,2.918512022,6.265603179,3.478670067,8.8,1.0
37003,NC,Alexander,6.49432622,2.270291635,3.357401144,1.527103837,0.8296757784,8.3,0.0
37005,NC,Alleghany,3.610432376,1.36273635,3.173504528,0.5470652774,0.7613905098,6.9,0.0
37007,NC,Anson,5.757113065,3.062507335,6.129022275,1.444692121,0.7811901711,8.0,0.0
37009,NC,Ashe,5.062943367,2.489243196,5.398646444,0.8973819717,1.033325225,7.5,0.0
37011,NC,Avery,0.0,0.0,7.114171041,0.0,0.0,7.0,0.0
37013,NC,Beaufort,14.65519318,5.088411009,4.253778547,3.3252174,2.537874429,8.9,1.0
37015,NC,Bertie,8.815625844,4.747871044,8.887016741,1.630315076,1.910133048,11.4,1.0
37017,NC,Bladen,6.421887954,3.223994925,6.485998078,1.169526561,1.413033673,9.6,1.0
37019,NC,Brunswick,15.67989598,4.846614883,4.433956795,3.116420715,3.08931224,7.7,0.0
37021,NC,Buncombe,24.79621109,8.64738557,2.329228712,5.316770164,3.778531221,6.9,0.0
37023,NC,Burke,27.70667078,12.21653208,4.720369272,6.128354701,5.069162318,7.3,0.0
37025,NC,Cabarrus,22.35082337,5.795144342,1.565827151,6.1518852,2.352760978,9.4,1.0
37027,NC,Caldwell,35.32456481,15.71530654,4.136084675,8.208205621,5.147432051,12.2,1.0
37029,NC,Camden,3.747808387,0.9811267357,1.31575199,0.9121837231,0.3621243414,8.0,0.0
37031,NC,Carteret,24.60894092,6.974055468,2.581815224,4.368349686,5.24194815,10.6,1.0
37033,NC,Caswell,10.5957369,6.125264676,7.144324677,2.25290182,1.832889258,7.7,0.0
37035,NC,Catawba,26.12498127,9.892266903,3.254607636,6.691031073,3.235708566,8.8,1.0
37037,NC,Chatham,7.89529791,3.47771262,3.835030714,2.037135008,0.9407970337,7.4,0.0
37039,NC,Cherokee,0.4288315526,0.1219308261,3.912871645,0.05541541439,0.1131128981,8.2,0.0
37041,NC,Chowan,21.43829842,7.391829739,4.513893426,4.850523718,4.413627166,10.2,1.0
37043,NC,Clay,3.718128149,1.633954981,4.085840572,0.6223751656,0.9187354972,6.7,0.0
37045,NC,Cleveland,12.97624236,5.560004724,4.077066008,3.039588809,2.059270313,9.9,1.0
37047,NC,Columbus,2.789364674,1.37849637,5.667044433,0.3768378366,0.2462065025,10.6,1.0
37049,NC,Craven,22.8018885,6.231038037,2.989933128,5.441775353,4.054156578,9.2,1.0
37051,NC,Cumberland,30.22562468,12.79758069,2.573445411,8.928970436,2.082510503,11.4,1.0
37053,NC,Currituck,13.10314131,2.754951087,2.098739387,2.773293915,1.834107975,7.9,0.0
37055,NC,Dare,37.623217,9.921220586,0.9354223625,7.884842209,6.062939092,7.4,0.0
37057,NC,Davidson,17.30114832,6.409578282,2.764656915,4.2620395,2.395938617,11.5,1.0
37059,NC,Davie,11.02839384,2.703899011,2.361955671,2.681261799,1.931632193,7.2,0.0
37061,NC,Duplin,1.685631354,0.8170569034,4.959963249,0.3881833062,0.3373161679,9.2,1.0
37063,NC,Durham,26.96919657,6.24687874,1.591308198,6.515499951,2.885851093,7.4,0.0
37065,NC,Edgecombe,16.15148197,9.485459163,6.348278477,4.319129869,2.349427993,9.6,1.0
37067,NC,Forsyth,38.94795066,12.03363768,2.671346827,9.901263467,4.807857272,10.1,1.0
37069,NC,Franklin,4.731668822,2.173516896,3.539879434,1.127604411,0.7895814828,9.7,1.0
37071,NC,Gaston,28.31023604,10.68725872,2.577099407,7.039220335,3.534998006,8.7,0.0
37073,NC,Gates,0.03905920542,0.01919112857,3.915227867,0.008068547806,0.008253296457,9.3,1.0
37075,NC,Graham,2.838066559,1.71279158,2.913923273,0.4560383246,0.8330049031,7.1,0.0
37077,NC,Granville,14.43896035,2.732445849,3.365707495,1.455148989,1.680586461,9.1,1.0
37079,NC,Greene,0.0,0.0,3.403396793,0.0,0.0,8.3,0.0
37081,NC,Guilford,21.01728106,6.688385449,1.813927245,4.886113219,2.585378692,10.3,1.0
37083,NC,Halifax,17.44863294,9.571837433,7.034984813,4.620074103,2.42772676,11.6,1.0
37085,NC,Harnett,8.945768988,4.067403959,3.05507325,2.726742463,0.7047769412,12.1,1.0
37087,NC,Haywood,20.37157271,6.89388258,2.732659988,4.194061496,4.233267502,8.0,0.0
