fips,state,county,slhouse07,slhouse12,ghveg_farms07,ghveg_farms12,ghveg_sqft07,ghveg_sqft12,ghveg_sqftpth07,ghveg_sqftpth12,pct_diabetes18,class
20155,KS,Reno,0.0,0.0,0.0,4.0,0.0,33600.0,0.0,523.1037489,9.4,1.0
20159,KS,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
20161,KS,Riley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
20163,KS,Rooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
20165,KS,Rush,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0
20167,KS,Russell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
20171,KS,Scott,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
20173,KS,Sedgwick,3.0,3.0,6.0,8.0,50400.0,14160.0,105.3337764,28.08593184,10.7,1.0
20175,KS,Seward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
20179,KS,Sheridan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
20181,KS,Sherman,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
20183,KS,Smith,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
20187,KS,Stanton,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
20189,KS,Stevens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0
20191,KS,Sumner,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.0
20195,KS,Trego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0
20197,KS,Wabaunsee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
20199,KS,Wallace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
20201,KS,Washington,0.0,0.0,0.0,3.0,0.0,11200.0,0.0,1954.965963,7.1,0.0
20203,KS,Wichita,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
20205,KS,Wilson,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
20207,KS,Woodson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
21001,KY,Adair,2.0,1.0,0.0,6.0,0.0,16896.0,0.0,904.109589,9.5,1.0
21003,KY,Allen,0.0,1.0,14.0,11.0,49180.0,70080.0,2516.888434,3462.450593,8.0,0.0
21007,KY,Ballard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
21013,KY,Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.0
21017,KY,Bourbon,0.0,0.0,0.0,4.0,0.0,9325.0,0.0,466.5766036,7.1,0.0
21021,KY,Boyle,0.0,0.0,0.0,3.0,0.0,8000.0,0.0,276.0619759,9.5,1.0
21023,KY,Bracken,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
21029,KY,Bullitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1.0
21033,KY,Caldwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.0
21035,KY,Calloway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
21049,KY,Clark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
21053,KY,Clinton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
21055,KY,Crittenden,0.0,0.0,3.0,5.0,11700.0,21976.0,1261.04764,2375.783784,8.1,0.0
21057,KY,Cumberland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0
21063,KY,Elliott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
21065,KY,Estill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
21067,KY,Fayette,0.0,0.0,6.0,6.0,9060.0,3075.0,31.98124896,10.06464283,10.2,1.0
21071,KY,Floyd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,1.0
21073,KY,Franklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,1.0
21075,KY,Fulton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0
21077,KY,Gallatin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
21079,KY,Garrard,0.0,2.0,3.0,0.0,90.0,0.0,5.329543436,0.0,7.0,0.0
21081,KY,Grant,1.0,1.0,5.0,3.0,13104.0,3756.0,533.8983051,153.3624597,10.8,1.0
21085,KY,Grayson,1.0,1.0,5.0,7.0,24200.0,48080.0,951.1083163,1860.03327,8.9,1.0
21095,KY,Harlan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,1.0
21099,KY,Hart,0.0,0.0,0.0,5.0,0.0,13600.0,0.0,738.7690803,8.5,0.0
21105,KY,Hickman,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
21109,KY,Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0
21113,KY,Jessamine,0.0,0.0,0.0,4.0,0.0,1629.0,0.0,32.87986436,8.2,0.0
21115,KY,Johnson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.0
21117,KY,Kenton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1.0
21119,KY,Knott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,1.0
21121,KY,Knox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.0
21123,KY,Larue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
21127,KY,Lawrence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.0
21131,KY,Leslie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,1.0
21133,KY,Letcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,1.0
21135,KY,Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
21139,KY,Livingston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
21141,KY,Logan,0.0,0.0,5.0,4.0,29800.0,42920.0,1107.35387,1608.514785,7.8,0.0
21147,KY,McCreary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,1.0
21153,KY,Magoffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.0
21157,KY,Marshall,0.0,0.0,3.0,0.0,41800.0,0.0,1329.389689,0.0,11.2,1.0
21159,KY,Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.0
21161,KY,Mason,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
21163,KY,Meade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
21165,KY,Menifee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.0
21167,KY,Mercer,1.0,0.0,0.0,4.0,0.0,8612.0,0.0,403.4479528,6.7,0.0
21171,KY,Monroe,0.0,1.0,3.0,4.0,18000.0,15840.0,1611.315012,1460.985058,8.1,0.0
21177,KY,Muhlenberg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1.0
21181,KY,Nicholas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
21193,KY,Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.0
21195,KY,Pike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1.0
21197,KY,Powell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0
21203,KY,Rockcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.0
21205,KY,Rowan,0.0,0.0,0.0,3.0,0.0,564.0,0.0,24.07889681,7.9,0.0
21219,KY,Todd,0.0,1.0,8.0,22.0,33888.0,160862.0,2784.781001,12722.39798,9.3,1.0
21225,KY,Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.0
21233,KY,Webster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
22001,LA,Acadia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
22003,LA,Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
22005,LA,Ascension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1.0
22007,LA,Assumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,1.0
22009,LA,Avoyelles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.0
22013,LA,Bienville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0
22019,LA,Calcasieu,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,1.0
22021,LA,Caldwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
22023,LA,Cameron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
22025,LA,Catahoula,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
22027,LA,Claiborne,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.0
22029,LA,Concordia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1.0
22031,LA,De Soto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.0
22033,LA,East Baton Rouge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,1.0
22035,LA,East Carroll,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
22041,LA,Franklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
22043,LA,Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
22049,LA,Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
22051,LA,Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,1.0
22053,LA,Jefferson Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
22055,LA,Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,1.0
22057,LA,Lafourche,0.0,0.0,0.0,6.0,0.0,64950.0,0.0,669.3461122,11.6,1.0
22059,LA,La Salle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
22065,LA,Madison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0
22067,LA,Morehouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.0
22069,LA,Natchitoches,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.0
22071,LA,Orleans,0.0,1.0,0.0,3.0,0.0,5000.0,0.0,13.51311177,10.6,1.0
22073,LA,Ouachita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1.0
22079,LA,Rapides,0.0,0.0,0.0,4.0,0.0,15200.0,0.0,115.0826399,13.5,1.0
22081,LA,Red River,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
22083,LA,Richland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1.0
22085,LA,Sabine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
22087,LA,St. Bernard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.0
22089,LA,St. Charles,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.0
22091,LA,St. Helena,0.0,0.0,0.0,3.0,0.0,14064.0,0.0,1274.143867,8.1,0.0
22095,LA,St. John the Baptist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0
22099,LA,St. Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0
22101,LA,St. Mary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.0
22107,LA,Tensas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0
22109,LA,Terrebonne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,1.0
22111,LA,Union,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.0
22113,LA,Vermilion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
22115,LA,Vernon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,1.0
22119,LA,Webster,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.07333708167,10.6,1.0
22121,LA,West Baton Rouge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0
22123,LA,West Carroll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
23003,ME,Aroostook,1.0,1.0,5.0,19.0,4232.0,31608.0,58.20302293,446.8888292,11.4,1.0
23007,ME,Franklin,0.0,0.0,5.0,9.0,1868.0,22296.0,61.05373251,727.8187635,7.7,0.0
23013,ME,Knox,1.0,1.0,5.0,21.0,8650.0,57192.0,214.6561779,1442.967075,6.1,0.0
23015,ME,Lincoln,0.0,0.0,12.0,26.0,30482.0,50152.0,873.4347689,1465.875544,7.2,0.0
23019,ME,Penobscot,0.0,1.0,9.0,38.0,23720.0,46386.0,155.814809,301.9784255,9.8,1.0
23031,ME,York,1.0,1.0,15.0,46.0,29376.0,85613.0,148.6684818,430.146911,7.9,0.0
24005,MD,Baltimore,3.0,2.0,7.0,5.0,35200.0,55420.0,44.21705045,67.70649442,9.9,1.0
24013,MD,Carroll,2.0,2.0,8.0,6.0,8672.0,17574.0,51.80715694,105.1095414,12.6,1.0
24021,MD,Frederick,0.0,0.0,7.0,9.0,19940.0,38154.0,87.66260886,159.2610062,13.3,1.0
24025,MD,Harford,0.0,0.0,3.0,6.0,2720.0,6080.0,11.25669401,24.45282776,10.0,1.0
24027,MD,Howard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.0
24037,MD,St. Mary's,0.0,0.0,13.0,18.0,48984.0,65492.0,486.9233293,600.7393207,7.4,0.0
24039,MD,Somerset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1.0
24041,MD,Talbot,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1.0
24043,MD,Washington,1.0,1.0,6.0,16.0,15012.0,30457.0,102.7002251,204.1312842,7.1,0.0
24047,MD,Worcester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.0
25001,MA,Barnstable,0.0,0.0,6.0,15.0,18956.0,61750.0,86.80282077,287.4686927,6.9,0.0
25003,MA,Berkshire,0.0,0.0,8.0,18.0,32700.0,40260.0,247.947044,309.2854783,8.3,0.0
25005,MA,Bristol,0.0,0.0,14.0,41.0,32531.0,105028.0,59.65838236,190.6103167,8.0,0.0
25009,MA,Essex,1.0,1.0,13.0,11.0,71794.0,52030.0,98.25857029,68.72729674,8.2,0.0
25013,MA,Hampden,2.0,0.0,3.0,13.0,64500.0,69000.0,139.7816372,147.8880937,7.9,0.0
25015,MA,Hampshire,0.0,0.0,11.0,41.0,52015.0,180890.0,331.6394843,1127.700959,6.2,0.0
25017,MA,Middlesex,1.0,2.0,12.0,56.0,82407.0,147241.0,56.32332859,95.56673075,6.4,0.0
25023,MA,Plymouth,1.0,1.0,9.0,17.0,57762.0,42662.0,118.3039052,85.40769955,8.0,0.0
25025,MA,Suffolk,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
25027,MA,Worcester,0.0,0.0,22.0,43.0,49604.0,115411.0,62.92687877,143.1342419,8.0,0.0
26003,MI,Alger,0.0,0.0,0.0,12.0,0.0,23691.0,0.0,2494.839933,7.5,0.0
26005,MI,Allegan,1.0,1.0,0.0,6.0,0.0,40100.0,0.0,358.3620798,7.4,0.0
26007,MI,Alpena,0.0,0.0,4.0,4.0,3100.0,2200.0,102.7170311,75.29347342,6.6,0.0
26009,MI,Antrim,0.0,0.0,0.0,4.0,0.0,9790.0,0.0,419.5055063,6.4,0.0
26011,MI,Arenac,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
26013,MI,Baraga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
26015,MI,Barry,1.0,0.0,4.0,3.0,1240.0,10160.0,20.67734996,171.9993228,8.4,0.0
26017,MI,Bay,1.0,1.0,4.0,0.0,880.0,0.0,8.138201457,0.0,8.4,0.0
26021,MI,Berrien,0.0,0.0,10.0,8.0,32060.0,23655.0,203.7133526,151.6200365,8.2,0.0
26027,MI,Cass,0.0,0.0,7.0,10.0,21620.0,45816.0,410.8469681,880.4673687,9.2,1.0
26039,MI,Crawford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
26043,MI,Dickinson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
26049,MI,Genesee,1.0,0.0,3.0,16.0,16192.0,31387.0,36.95883901,75.06876181,10.5,1.0
26053,MI,Gogebic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0
26055,MI,Grand Traverse,0.0,0.0,5.0,6.0,43220.0,3816.0,505.0304397,42.88218636,5.9,0.0
26067,MI,Ionia,2.0,1.0,0.0,3.0,0.0,40504.0,0.0,633.7563174,8.3,0.0
26083,MI,Keweenaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
26085,MI,Lake,0.0,0.0,0.0,5.0,0.0,24960.0,0.0,2173.837311,7.6,0.0
26087,MI,Lapeer,1.0,1.0,4.0,5.0,2884.0,12328.0,31.64709755,139.7257169,6.7,0.0
26089,MI,Leelanau,0.0,0.0,8.0,12.0,11267.0,31075.0,516.6215782,1437.127133,7.2,0.0
26093,MI,Livingston,0.0,1.0,3.0,10.0,7500.0,36432.0,41.23076585,199.0036707,6.5,0.0
26095,MI,Luce,0.0,0.0,3.0,0.0,8640.0,0.0,1272.272125,0.0,7.6,0.0
26097,MI,Mackinac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
26099,MI,Macomb,0.0,1.0,4.0,8.0,7300.0,20131.0,8.735160697,23.73118722,10.2,1.0
26101,MI,Manistee,0.0,0.0,8.0,9.0,13000.0,24028.0,518.4033178,975.6771024,8.6,0.0
26111,MI,Midland,0.0,0.0,3.0,4.0,12000.0,8380.0,143.5406699,100.167344,7.5,0.0
26121,MI,Muskegon,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.0
26123,MI,Newaygo,0.0,0.0,4.0,7.0,6240.0,2240.0,126.5001622,46.71338005,8.5,0.0
26125,MI,Oakland,1.0,1.0,3.0,3.0,1160.0,1041.0,0.9667778461,0.8523069189,7.8,0.0
26129,MI,Ogemaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
26133,MI,Osceola,1.0,1.0,4.0,9.0,7740.0,28592.0,324.8415663,1228.970557,9.5,1.0
26139,MI,Ottawa,3.0,5.0,12.0,12.0,77210.0,89854.0,296.9192846,333.2665717,7.6,0.0
26141,MI,Presque Isle,0.0,0.0,0.0,3.0,0.0,600.0,0.0,45.73170732,8.7,0.0
26145,MI,Saginaw,0.0,0.0,0.0,6.0,0.0,16197.0,0.0,81.66733055,10.3,1.0
26147,MI,St. Clair,3.0,3.0,0.0,7.0,0.0,30320.0,0.0,188.8520016,7.6,0.0
26151,MI,Sanilac,2.0,3.0,4.0,10.0,9600.0,17820.0,215.1067691,420.9382529,7.6,0.0
26153,MI,Schoolcraft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
26157,MI,Tuscola,0.0,0.0,0.0,4.0,0.0,13330.0,0.0,243.630515,8.5,0.0
26159,MI,Van Buren,0.0,0.0,5.0,4.0,162250.0,32500.0,2117.068333,431.847777,9.4,1.0
26161,MI,Washtenaw,0.0,0.0,6.0,8.0,24000.0,55201.0,69.50276563,157.1724281,8.1,0.0
27011,MN,Big Stone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
27027,MN,Clay,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
27031,MN,Cook,0.0,0.0,0.0,5.0,0.0,6088.0,0.0,1175.970639,7.6,0.0
27037,MN,Dakota,5.0,4.0,5.0,7.0,62644.0,35900.0,160.310364,88.65839353,7.1,0.0
27049,MN,Goodhue,2.0,2.0,0.0,4.0,0.0,566.0,0.0,12.1977501,6.9,0.0
27051,MN,Grant,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
27053,MN,Hennepin,1.0,1.0,3.0,6.0,5000.0,8832.0,4.438191526,7.455574249,6.6,0.0
27061,MN,Itasca,0.0,0.0,3.0,5.0,2128.0,50358.0,47.49045951,1113.129973,9.0,1.0
27063,MN,Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
27067,MN,Kandiyohi,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
27069,MN,Kittson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
27073,MN,Lac qui Parle,1.0,2.0,0.0,3.0,0.0,7308.0,0.0,1025.972203,8.3,0.0
27077,MN,Lake of the Woods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
27079,MN,Le Sueur,0.0,0.0,0.0,5.0,0.0,47606.0,0.0,1721.735986,8.4,0.0
27081,MN,Lincoln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.0
27083,MN,Lyon,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
27087,MN,Mahnomen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.0
27097,MN,Morrison,0.0,0.0,0.0,4.0,0.0,10080.0,0.0,304.6329596,8.0,0.0
27099,MN,Mower,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
27101,MN,Murray,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
27113,MN,Pennington,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
27125,MN,Red Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
27129,MN,Renville,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
27133,MN,Rock,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
27137,MN,St. Louis,0.0,0.0,13.0,14.0,38100.0,45014.0,191.5506553,224.6398148,7.2,0.0
27149,MN,Stevens,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
27151,MN,Swift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
27153,MN,Todd,1.0,1.0,0.0,4.0,0.0,21020.0,0.0,856.3862294,7.5,0.0
27155,MN,Traverse,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
27161,MN,Waseca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
27163,MN,Washington,1.0,0.0,5.0,11.0,64000.0,56226.0,278.5563816,230.3041722,7.6,0.0
27167,MN,Wilkin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0
27169,MN,Winona,3.0,3.0,4.0,4.0,21600.0,13856.0,420.9213501,269.7714263,8.2,0.0
27173,MN,Yellow Medicine,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
28001,MS,Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.0
28003,MS,Alcorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1.0
28005,MS,Amite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1.0
28011,MS,Bolivar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.0
28013,MS,Calhoun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,1.0
28015,MS,Carroll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.0
28021,MS,Claiborne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.0
28023,MS,Clarke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.0
28025,MS,Clay,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,1.0
28027,MS,Coahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,1.0
28031,MS,Covington,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.0
28033,MS,DeSoto,0.0,0.0,0.0,4.0,0.0,7600.0,0.0,45.68213648,12.3,1.0
28035,MS,Forrest,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1.0
28037,MS,Franklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0
28039,MS,George,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0
28051,MS,Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.0
28055,MS,Issaquena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
28057,MS,Itawamba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,1.0
28061,MS,Jasper,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.0
28063,MS,Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,1.0
28069,MS,Kemper,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
28071,MS,Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,1.0
28073,MS,Lamar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0
28077,MS,Lawrence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1.0
28079,MS,Leake,0.0,0.0,0.0,3.0,0.0,150.0,0.0,6.457723437,11.3,1.0
28083,MS,Leflore,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,1.0
28085,MS,Lincoln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.0
28089,MS,Madison,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
28099,MS,Neshoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,1.0
28101,MS,Newton,1.0,2.0,3.0,3.0,24000.0,26178.0,1092.647394,1212.112793,9.9,1.0
28107,MS,Panola,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1.0
28109,MS,Pearl River,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.0
28111,MS,Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
28113,MS,Pike,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,1.0
28119,MS,Quitman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0
28125,MS,Sharkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
